[03:18:53 - INFO] Attack Started to 192.168.56.78:443 with GET method for 80 seconds, request per connection: 10!
[03:18:53 - DEBUG] Target: 192.168.56.78, Port: 443, Method: GET, PPS: 0, BPS: -- B / 0%
[03:19:56 - DEBUG] Target: 192.168.56.78, Port: 443, Method: GET, PPS: 0, BPS: -- B / 77%
[03:19:57 - DEBUG] Target: 192.168.56.78, Port: 443, Method: GET, PPS: 0, BPS: -- B / 79%
[03:19:58 - DEBUG] Target: 192.168.56.78, Port: 443, Method: GET, PPS: 0, BPS: -- B / 80%
[03:19:59 - DEBUG] Target: 192.168.56.78, Port: 443, Method: GET, PPS: 0, BPS: -- B / 81%
[03:20:00 - DEBUG] Target: 192.168.56.78, Port: 443, Method: GET, PPS: 0, BPS: -- B / 82%
[03:20:01 - DEBUG] Target: 192.168.56.78, Port: 443, Method: GET, PPS: 0, BPS: -- B / 84%
[03:20:02 - DEBUG] Target: 192.168.56.78, Port: 443, Method: GET, PPS: 0, BPS: -- B / 85%
[03:20:03 - DEBUG] Target: 192.168.56.78, Port: 443, Method: GET, PPS: 0, BPS: -- B / 86%
[03:20:04 - DEBUG] Target: 192.168.56.78, Port: 443, Method: GET, PPS: 0, BPS: -- B / 87%
[03:20:05 - DEBUG] Target: 192.168.56.78, Port: 443, Method: GET, PPS: 0, BPS: -- B / 89%
[03:20:06 - DEBUG] Target: 192.168.56.78, Port: 443, Method: GET, PPS: 0, BPS: -- B / 90%
[03:20:07 - DEBUG] Target: 192.168.56.78, Port: 443, Method: GET, PPS: 0, BPS: -- B / 91%
[03:20:08 - DEBUG] Target: 192.168.56.78, Port: 443, Method: GET, PPS: 0, BPS: -- B / 92%
[03:20:09 - DEBUG] Target: 192.168.56.78, Port: 443, Method: GET, PPS: 0, BPS: -- B / 94%
[03:20:10 - DEBUG] Target: 192.168.56.78, Port: 443, Method: GET, PPS: 0, BPS: -- B / 95%
[03:20:11 - DEBUG] Target: 192.168.56.78, Port: 443, Method: GET, PPS: 0, BPS: -- B / 96%
[03:20:12 - DEBUG] Target: 192.168.56.78, Port: 443, Method: GET, PPS: 0, BPS: -- B / 97%
[03:20:13 - DEBUG] Target: 192.168.56.78, Port: 443, Method: GET, PPS: 0, BPS: -- B / 99%
